x_private,x_public,px,py,I,xunit,xn,y_private,U_private,U_public,choice,xchoice,ychoice
50,40,20.0,20.0,1200,5,13,10.0,38.23622456658651,42.79652775734652,public,40,60.0
50,45,20.0,20.0,1200,5,13,10.0,38.23622456658651,47.21017785397417,public,45,60.0
50,50,20.0,20.0,1200,5,13,10.0,38.23622456658651,51.54266604432224,public,50,60.0
20,20,20.0,20.0,1200,10,13,40.0,31.74802103936398,41.601676461038075,public,20,60.0
20,30,20.0,20.0,1200,10,13,40.0,31.74802103936398,47.62203155904597,public,30,60.0
20,40,20.0,20.0,1200,10,13,40.0,31.74802103936398,52.41482788417792,public,40,60.0
30,20,20.0,20.0,1200,10,13,30.0,30.0,34.64101615137755,public,20,60.0
30,30,20.0,20.0,1200,10,13,30.0,30.0,42.42640687119285,public,30,60.0
30,40,20.0,20.0,1200,10,13,30.0,30.0,48.98979485566357,public,40,60.0
40,30,20.0,20.0,1200,10,13,20.0,31.74802103936398,37.797631496846186,public,30,60.0
40,40,20.0,20.0,1200,10,13,20.0,31.74802103936398,45.788569702133266,public,40,60.0
30,20,20.0,15.0,1200,10,13,40.0,34.64101615137755,40.00000000000001,public,20,80.0
30,30,20.0,15.0,1200,10,13,40.0,34.64101615137755,48.98979485566357,public,30,80.0
30,40,20.0,15.0,1200,10,13,40.0,34.64101615137755,56.56854249492381,public,40,80.0
20,20,20.0,13.333333333333334,1200,10,13,60.0,41.601676461038075,54.513617784964175,public,20,90.0
20,30,20.0,13.333333333333334,1200,10,13,60.0,41.601676461038075,62.4025146915571,public,30,90.0
20,40,20.0,13.333333333333334,1200,10,13,60.0,41.601676461038075,68.68285455319989,public,40,90.0
40,30,20.0,13.333333333333334,1200,10,13,30.0,36.342411856642784,43.26748710922224,public,30,90.0
40,40,20.0,13.333333333333334,1200,10,13,30.0,36.342411856642784,52.41482788417792,public,40,90.0
30,20,20.0,12.0,1200,10,13,50.0,38.72983346207417,44.721359549995796,public,20,100.0
30,30,20.0,12.0,1200,10,13,50.0,38.72983346207417,54.772255750516614,public,30,100.0
30,40,20.0,12.0,1200,10,13,50.0,38.72983346207417,63.24555320336759,public,40,100.0
20,20,20.0,10.0,1200,10,13,80.0,50.396841995794915,66.03854497789251,public,20,120.0
20,30,20.0,10.0,1200,10,13,80.0,50.396841995794915,75.59526299369237,public,30,120.0
20,40,20.0,10.0,1200,10,13,80.0,50.396841995794915,83.20335292207615,public,40,120.0
30,20,20.0,10.0,1200,10,13,60.0,42.42640687119285,48.98979485566357,public,20,120.0
30,30,20.0,10.0,1200,10,13,60.0,42.42640687119285,60.0,public,30,120.0
30,40,20.0,10.0,1200,10,13,60.0,42.42640687119285,69.2820323027551,public,40,120.0
40,30,20.0,10.0,1200,10,13,40.0,39.99999999999999,47.62203155904597,public,30,120.0
40,40,20.0,10.0,1200,10,13,40.0,39.99999999999999,57.68998281229632,public,40,120.0
20,20,17.142857142857142,17.142857142857142,1200,10,13,50.0,38.48334897033503,48.938429409534734,public,20,70.0
20,30,17.142857142857142,17.142857142857142,1200,10,13,50.0,38.48334897033503,54.94925588488432,public,30,70.0
20,40,17.142857142857142,17.142857142857142,1200,10,13,50.0,38.48334897033503,59.65661366554471,public,40,70.0
20,50,17.142857142857142,17.142857142857142,1200,10,13,50.0,38.48334897033503,63.5839015040752,public,50,70.0
30,20,17.142857142857142,17.142857142857142,1200,10,13,40.00000000000001,35.36020860974452,40.91909510088992,public,20,70.0
30,30,17.142857142857142,17.142857142857142,1200,10,13,40.00000000000001,35.36020860974452,48.68483511231369,public,30,70.0
30,40,17.142857142857142,17.142857142857142,1200,10,13,40.00000000000001,35.36020860974452,55.073017978629444,public,40,70.0
30,50,17.142857142857142,17.142857142857142,1200,10,13,40.00000000000001,35.36020860974452,60.59987648827909,public,50,70.0
40,30,17.142857142857142,17.142857142857142,1200,10,13,30.000000000000004,35.36020860974452,43.13458174717849,public,30,70.0
40,40,17.142857142857142,17.142857142857142,1200,10,13,30.000000000000004,35.36020860974452,50.841593629143645,public,40,70.0
40,50,17.142857142857142,17.142857142857142,1200,10,13,30.000000000000004,35.36020860974452,57.75589329257051,public,50,70.0
50,20,17.142857142857142,17.142857142857142,1200,10,13,20.000000000000004,38.48334897033504,28.607374958527714,private,50,20.000000000000004
50,40,17.142857142857142,17.142857142857142,1200,10,13,20.000000000000004,38.48334897033504,46.93528224209564,public,40,70.0
50,50,17.142857142857142,17.142857142857142,1200,10,13,20.000000000000004,38.48334897033504,55.045379682712294,public,50,70.0
40,30,15.0,20.0,1200,10,13,30.0,34.64101615137755,42.42640687119285,public,30,60.0
40,40,15.0,20.0,1200,10,13,30.0,34.64101615137755,48.98979485566357,public,40,60.0
40,50,15.0,20.0,1200,10,13,30.0,34.64101615137755,54.772255750516614,public,50,60.0
40,60,15.0,20.0,1200,10,13,30.0,34.64101615137755,60.00000000000001,public,60,60.0
20,20,15.0,15.0,1200,10,13,60.0,45.59014113909555,56.5685424949238,public,20,80.0
20,30,15.0,15.0,1200,10,13,60.0,45.59014113909555,62.6033832029315,public,30,80.0
20,40,15.0,15.0,1200,10,13,60.0,45.59014113909555,67.27171322029716,public,40,80.0
20,50,15.0,15.0,1200,10,13,60.0,45.59014113909555,71.13117640155691,public,50,80.0
20,60,15.0,15.0,1200,10,13,60.0,45.59014113909555,74.44838872816796,public,60,80.0
30,20,15.0,15.0,1200,10,13,50.0,41.28352031623817,47.56828460010884,public,20,80.0
30,30,15.0,15.0,1200,10,13,50.0,41.28352031623817,55.37984200394678,public,30,80.0
30,40,15.0,15.0,1200,10,13,50.0,41.28352031623817,61.68843301631763,public,40,80.0
30,50,15.0,15.0,1200,10,13,50.0,41.28352031623817,67.07257712003313,public,50,80.0
30,60,15.0,15.0,1200,10,13,50.0,41.28352031623817,71.81876964104161,public,60,80.0
40,30,15.0,15.0,1200,10,13,40.0,40.00000000000001,48.98979485566357,public,30,80.0
40,40,15.0,15.0,1200,10,13,40.0,40.00000000000001,56.56854249492381,public,40,80.0
40,50,15.0,15.0,1200,10,13,40.0,40.00000000000001,63.24555320336759,public,50,80.0
40,60,15.0,15.0,1200,10,13,40.0,40.00000000000001,69.2820323027551,public,60,80.0
50,20,15.0,15.0,1200,10,13,30.0,41.28352031623817,33.635856610148586,private,50,30.0
50,40,15.0,15.0,1200,10,13,30.0,41.28352031623817,51.873582186040395,public,40,80.0
50,50,15.0,15.0,1200,10,13,30.0,41.28352031623817,59.636891435401346,public,50,80.0
50,60,15.0,15.0,1200,10,13,30.0,41.28352031623817,66.83489600268769,public,60,80.0
60,20,15.0,15.0,1200,10,13,20.0,45.59014113909555,28.284271247461902,private,60,20.0
60,30,15.0,15.0,1200,10,13,20.0,45.59014113909555,38.33658625477634,private,60,20.0
60,50,15.0,15.0,1200,10,13,20.0,45.59014113909555,56.23413251903491,public,50,80.0
60,60,15.0,15.0,1200,10,13,20.0,45.59014113909555,64.47419590941251,public,60,80.0
40,30,15.0,12.0,1200,10,13,50.0,44.721359549995796,54.772255750516614,public,30,100.0
40,40,15.0,12.0,1200,10,13,50.0,44.721359549995796,63.24555320336759,public,40,100.0
40,50,15.0,12.0,1200,10,13,50.0,44.721359549995796,70.71067811865476,public,50,100.0
40,60,15.0,12.0,1200,10,13,50.0,44.721359549995796,77.45966692414834,public,60,100.0
20,20,15.0,10.0,1200,10,13,90.0,61.79301431721353,76.6731725095527,public,20,120.0
20,30,15.0,10.0,1200,10,13,90.0,61.79301431721353,84.8528137423857,public,30,120.0
20,40,15.0,10.0,1200,10,13,90.0,61.79301431721353,91.18028227819111,public,40,120.0
20,50,15.0,10.0,1200,10,13,90.0,61.79301431721353,96.4114102733582,public,50,120.0
20,60,15.0,10.0,1200,10,13,90.0,61.79301431721353,100.90756983044574,public,60,120.0
40,30,15.0,10.0,1200,10,13,60.0,48.98979485566357,60.0,public,30,120.0
40,40,15.0,10.0,1200,10,13,60.0,48.98979485566357,69.2820323027551,public,40,120.0
40,50,15.0,10.0,1200,10,13,60.0,48.98979485566357,77.45966692414834,public,50,120.0
40,60,15.0,10.0,1200,10,13,60.0,48.98979485566357,84.8528137423857,public,60,120.0
60,20,15.0,10.0,1200,10,13,30.0,50.453784915222876,31.30169160146575,private,60,30.0
60,30,15.0,10.0,1200,10,13,30.0,50.453784915222876,42.426406871192846,private,60,30.0
60,50,15.0,10.0,1200,10,13,30.0,50.453784915222876,62.23329772884784,public,50,120.0
60,60,15.0,10.0,1200,10,13,30.0,50.453784915222876,71.35242690016327,public,60,120.0
30,20,13.333333333333334,20.0,1200,10,13,40.0,36.342411856642784,41.601676461038075,public,20,60.0
30,30,13.333333333333334,20.0,1200,10,13,40.0,36.342411856642784,47.62203155904597,public,30,60.0
30,40,13.333333333333334,20.0,1200,10,13,40.0,36.342411856642784,52.41482788417792,public,40,60.0
30,50,13.333333333333334,20.0,1200,10,13,40.0,36.342411856642784,56.462161732861695,public,50,60.0
30,60,13.333333333333334,20.0,1200,10,13,40.0,36.342411856642784,59.99999999999999,public,60,60.0
30,70,13.333333333333334,20.0,1200,10,13,40.0,36.342411856642784,63.16359597656377,public,70,60.0
60,20,13.333333333333334,20.0,1200,10,13,20.0,41.601676461038075,28.844991406148164,private,60,20.0
60,40,13.333333333333334,20.0,1200,10,13,20.0,41.601676461038075,45.788569702133266,public,40,60.0
60,50,13.333333333333334,20.0,1200,10,13,20.0,41.601676461038075,53.13292845913055,public,50,60.0
60,60,13.333333333333334,20.0,1200,10,13,20.0,41.601676461038075,59.99999999999999,public,60,60.0
60,70,13.333333333333334,20.0,1200,10,13,20.0,41.601676461038075,66.49399761150974,public,70,60.0
20,20,13.333333333333334,13.333333333333334,1200,10,13,69.99999999999999,52.990013500154795,64.42941276664385,public,20,90.0
20,30,13.333333333333334,13.333333333333334,1200,10,13,69.99999999999999,52.990013500154795,70.50429332435445,public,30,90.0
20,40,13.333333333333334,13.333333333333334,1200,10,13,69.99999999999999,52.990013500154795,75.15878099512625,public,40,90.0
20,50,13.333333333333334,13.333333333333334,1200,10,13,69.99999999999999,52.990013500154795,78.97966477836457,public,50,90.0
20,60,13.333333333333334,13.333333333333334,1200,10,13,69.99999999999999,52.990013500154795,82.245305577652,public,60,90.0
20,70,13.333333333333334,13.333333333333334,1200,10,13,69.99999999999999,52.990013500154795,85.11148791558415,public,70,90.0
30,20,13.333333333333334,13.333333333333334,1200,10,13,60.0,47.62203155904597,54.513617784964175,public,20,90.0
30,30,13.333333333333334,13.333333333333334,1200,10,13,60.0,47.62203155904597,62.4025146915571,public,30,90.0
30,40,13.333333333333334,13.333333333333334,1200,10,13,60.0,47.62203155904597,68.68285455319989,public,40,90.0
30,50,13.333333333333334,13.333333333333334,1200,10,13,60.0,47.62203155904597,73.98636222991408,public,50,90.0
30,60,13.333333333333334,13.333333333333334,1200,10,13,60.0,47.62203155904597,78.62224182626687,public,60,90.0
30,70,13.333333333333334,13.333333333333334,1200,10,13,60.0,47.62203155904597,82.76772529143359,public,70,90.0
40,30,13.333333333333334,13.333333333333334,1200,10,13,49.99999999999999,45.27921484427266,55.23172641296243,public,30,90.0
40,40,13.333333333333334,13.333333333333334,1200,10,13,49.99999999999999,45.27921484427266,62.76491511859285,public,40,90.0
40,50,13.333333333333334,13.333333333333334,1200,10,13,49.99999999999999,45.27921484427266,69.30874942780942,public,50,90.0
40,60,13.333333333333334,13.333333333333334,1200,10,13,49.99999999999999,45.27921484427266,75.15878099512628,public,60,90.0
40,70,13.333333333333334,13.333333333333334,1200,10,13,49.99999999999999,45.27921484427266,80.48850416894038,public,70,90.0
50,20,13.333333333333334,13.333333333333334,1200,10,13,39.99999999999999,45.27921484427265,39.02533757411686,private,50,39.99999999999999
50,40,13.333333333333334,13.333333333333334,1200,10,13,39.99999999999999,45.27921484427265,57.35688470537849,public,40,90.0
50,50,13.333333333333334,13.333333333333334,1200,10,13,39.99999999999999,45.27921484427265,64.92686763432523,public,50,90.0
50,60,13.333333333333334,13.333333333333334,1200,10,13,39.99999999999999,45.27921484427265,71.84789226890419,public,60,90.0
50,70,13.333333333333334,13.333333333333334,1200,10,13,39.99999999999999,45.27921484427265,78.27204723269159,public,70,90.0
60,20,13.333333333333334,13.333333333333334,1200,10,13,30.0,47.62203155904597,33.01927248894626,private,60,30.0
60,40,13.333333333333334,13.333333333333334,1200,10,13,30.0,47.62203155904597,52.41482788417792,public,40,90.0
60,50,13.333333333333334,13.333333333333334,1200,10,13,30.0,47.62203155904597,60.822019955733985,public,50,90.0
60,60,13.333333333333334,13.333333333333334,1200,10,13,30.0,47.62203155904597,68.68285455319989,public,60,90.0
60,70,13.333333333333334,13.333333333333334,1200,10,13,30.0,47.62203155904597,76.11662611020243,public,70,90.0
70,20,13.333333333333334,13.333333333333334,1200,10,13,19.999999999999996,52.990013500154845,27.937550921337703,private,70,19.999999999999996
70,30,13.333333333333334,13.333333333333334,1200,10,13,19.999999999999996,52.990013500154845,38.295540210277245,private,70,19.999999999999996
70,60,13.333333333333334,13.333333333333334,1200,10,13,19.999999999999996,52.990013500154845,65.65724283073614,public,60,90.0
70,70,13.333333333333334,13.333333333333334,1200,10,13,19.999999999999996,52.990013500154845,74.02056002414743,public,70,90.0
30,20,13.333333333333334,10.0,1200,10,13,80.0,57.68998281229632,66.03854497789251,public,20,120.0
30,30,13.333333333333334,10.0,1200,10,13,80.0,57.68998281229632,75.59526299369237,public,30,120.0
30,40,13.333333333333334,10.0,1200,10,13,80.0,57.68998281229632,83.20335292207615,public,40,120.0
30,50,13.333333333333334,10.0,1200,10,13,80.0,57.68998281229632,89.62809493114328,public,50,120.0
30,60,13.333333333333334,10.0,1200,10,13,80.0,57.68998281229632,95.24406311809194,public,60,120.0
30,70,13.333333333333334,10.0,1200,10,13,80.0,57.68998281229632,100.26595869929166,public,70,120.0
60,20,13.333333333333334,10.0,1200,10,13,40.0,52.41482788417792,36.342411856642784,private,60,40.0
60,40,13.333333333333334,10.0,1200,10,13,40.0,52.41482788417792,57.68998281229632,public,40,120.0
60,50,13.333333333333334,10.0,1200,10,13,40.0,52.41482788417792,66.94329500821694,public,50,120.0
60,60,13.333333333333334,10.0,1200,10,13,40.0,52.41482788417792,75.59526299369237,public,60,120.0
60,70,13.333333333333334,10.0,1200,10,13,40.0,52.41482788417792,83.77718728240055,public,70,120.0
50,20,12.0,20.0,1200,10,13,30.0,38.72983346207417,34.64101615137755,private,50,30.0
50,40,12.0,20.0,1200,10,13,30.0,38.72983346207417,48.98979485566357,public,40,60.0
50,50,12.0,20.0,1200,10,13,30.0,38.72983346207417,54.772255750516614,public,50,60.0
50,60,12.0,20.0,1200,10,13,30.0,38.72983346207417,60.00000000000001,public,60,60.0
50,70,12.0,20.0,1200,10,13,30.0,38.72983346207417,64.80740698407861,public,70,60.0
50,80,12.0,20.0,1200,10,13,30.0,38.72983346207417,69.2820323027551,public,80,60.0
50,20,12.0,15.0,1200,10,13,40.0,44.721359549995796,40.00000000000001,private,50,40.0
50,40,12.0,15.0,1200,10,13,40.0,44.721359549995796,56.56854249492381,public,40,80.0
50,50,12.0,15.0,1200,10,13,40.0,44.721359549995796,63.24555320336759,public,50,80.0
50,60,12.0,15.0,1200,10,13,40.0,44.721359549995796,69.2820323027551,public,60,80.0
50,70,12.0,15.0,1200,10,13,40.0,44.721359549995796,74.83314773547883,public,70,80.0
50,80,12.0,15.0,1200,10,13,40.0,44.721359549995796,80.00000000000001,public,80,80.0
20,20,12.0,12.0,1200,10,13,80.0,60.628662660415934,72.47796636776957,public,20,100.0
20,30,12.0,12.0,1200,10,13,80.0,60.628662660415934,78.6003085596623,public,30,100.0
20,40,12.0,12.0,1200,10,13,80.0,60.628662660415934,83.25532074018733,public,40,100.0
20,50,12.0,12.0,1200,10,13,80.0,60.628662660415934,87.05505632961244,public,50,100.0
20,60,12.0,12.0,1200,10,13,80.0,60.628662660415934,90.28804514474345,public,60,100.0
20,70,12.0,12.0,1200,10,13,80.0,60.628662660415934,93.1149915094838,public,70,100.0
20,80,12.0,12.0,1200,10,13,80.0,60.628662660415934,95.63524997900373,public,80,100.0
30,20,12.0,12.0,1200,10,13,70.0,54.28814526898253,61.70338627200094,public,20,100.0
30,30,12.0,12.0,1200,10,13,70.0,54.28814526898253,69.68453019359488,public,30,100.0
30,40,12.0,12.0,1200,10,13,70.0,54.28814526898253,75.96577929323736,public,40,100.0
30,50,12.0,12.0,1200,10,13,70.0,54.28814526898253,81.22523963562354,public,50,100.0
30,60,12.0,12.0,1200,10,13,70.0,54.28814526898253,85.79172004440947,public,60,100.0
30,70,12.0,12.0,1200,10,13,70.0,54.28814526898253,89.85234417906395,public,70,100.0
30,80,12.0,12.0,1200,10,13,70.0,54.28814526898253,93.52484478226211,public,80,100.0
40,30,12.0,12.0,1200,10,13,60.0,51.01698002503163,61.78008505674119,public,30,100.0
40,40,12.0,12.0,1200,10,13,60.0,51.01698002503163,69.31448431551463,public,40,100.0
40,50,12.0,12.0,1200,10,13,60.0,51.01698002503163,75.7858283255199,public,50,100.0
40,60,12.0,12.0,1200,10,13,60.0,51.01698002503163,81.51931096059228,public,60,100.0
40,70,12.0,12.0,1200,10,13,60.0,51.01698002503163,86.70401643811233,public,70,100.0
40,80,12.0,12.0,1200,10,13,60.0,51.01698002503163,91.46101038546526,public,80,100.0
50,20,12.0,12.0,1200,10,13,50.0,50.00000000000001,44.721359549995796,private,50,50.0
50,40,12.0,12.0,1200,10,13,50.0,50.00000000000001,63.24555320336759,public,40,100.0
50,50,12.0,12.0,1200,10,13,50.0,50.00000000000001,70.71067811865476,public,50,100.0
50,60,12.0,12.0,1200,10,13,50.0,50.00000000000001,77.45966692414834,public,60,100.0
50,70,12.0,12.0,1200,10,13,50.0,50.00000000000001,83.66600265340756,public,70,100.0
50,80,12.0,12.0,1200,10,13,50.0,50.00000000000001,89.44271909999159,public,80,100.0
60,20,12.0,12.0,1200,10,13,40.0,51.01698002503163,38.07307877431757,private,60,40.0
60,40,12.0,12.0,1200,10,13,40.0,51.01698002503163,57.707996236288544,public,40,100.0
60,50,12.0,12.0,1200,10,13,40.0,51.01698002503163,65.97539553864472,public,50,100.0
60,60,12.0,12.0,1200,10,13,40.0,51.01698002503163,73.60219228178333,public,60,100.0
60,70,12.0,12.0,1200,10,13,40.0,51.01698002503163,80.73443754472973,public,70,100.0
60,80,12.0,12.0,1200,10,13,40.0,51.01698002503163,87.46896591546225,public,80,100.0
70,20,12.0,12.0,1200,10,13,30.0,54.28814526898253,32.41313193385525,private,70,30.0
70,30,12.0,12.0,1200,10,13,30.0,54.28814526898253,43.05116202499341,private,70,30.0
70,50,12.0,12.0,1200,10,13,30.0,54.28814526898253,61.5572206672458,public,50,100.0
70,60,12.0,12.0,1200,10,13,30.0,54.28814526898253,69.93681904144292,public,60,100.0
70,70,12.0,12.0,1200,10,13,30.0,54.28814526898253,77.9055912670449,public,70,100.0
70,80,12.0,12.0,1200,10,13,30.0,54.28814526898253,85.53876799929502,public,80,100.0
80,20,12.0,12.0,1200,10,13,20.0,60.628662660415934,27.5945932292243,private,80,20.0
80,30,12.0,12.0,1200,10,13,20.0,60.628662660415934,38.16778909618177,private,80,20.0
80,40,12.0,12.0,1200,10,13,20.0,60.628662660415934,48.04497735925726,private,80,20.0
80,70,12.0,12.0,1200,10,13,20.0,60.628662660415934,75.17586466500457,public,70,100.0
80,80,12.0,12.0,1200,10,13,20.0,60.628662660415934,83.65116420730187,public,80,100.0
50,20,12.0,10.0,1200,10,13,60.0,54.772255750516614,48.98979485566357,private,50,60.0
50,40,12.0,10.0,1200,10,13,60.0,54.772255750516614,69.2820323027551,public,40,120.0
50,50,12.0,10.0,1200,10,13,60.0,54.772255750516614,77.45966692414834,public,50,120.0
50,60,12.0,10.0,1200,10,13,60.0,54.772255750516614,84.8528137423857,public,60,120.0
50,70,12.0,10.0,1200,10,13,60.0,54.772255750516614,91.65151389911681,public,70,120.0
50,80,12.0,10.0,1200,10,13,60.0,54.772255750516614,97.97958971132714,public,80,120.0
20,20,10.909090909090908,10.909090909090908,1200,10,13,90.00000000000001,68.46625887413131,80.68286048891581,public,20,110.00000000000001
20,30,10.909090909090908,10.909090909090908,1200,10,13,90.00000000000001,68.46625887413131,86.8556109746712,public,30,110.00000000000001
20,40,10.909090909090908,10.909090909090908,1200,10,13,90.00000000000001,68.46625887413131,91.51957897912672,public,40,110.00000000000001
20,50,10.909090909090908,10.909090909090908,1200,10,13,90.00000000000001,68.46625887413131,95.30902261433229,public,50,110.00000000000001
20,60,10.909090909090908,10.909090909090908,1200,10,13,90.00000000000001,68.46625887413131,98.52140715150718,public,60,110.00000000000001
20,70,10.909090909090908,10.909090909090908,1200,10,13,90.00000000000001,68.46625887413131,101.3217657444688,public,70,110.00000000000001
20,80,10.909090909090908,10.909090909090908,1200,10,13,90.00000000000001,68.46625887413131,103.81180446208006,public,80,110.00000000000001
20,90,10.909090909090908,10.909090909090908,1200,10,13,90.00000000000001,68.46625887413131,106.05891958186179,public,90,110.00000000000001
30,20,10.909090909090908,10.909090909090908,1200,10,13,80.00000000000001,61.22329457998775,69.09960869717692,public,20,110.00000000000001
30,30,10.909090909090908,10.909090909090908,1200,10,13,80.00000000000001,61.22329457998775,77.17923630151529,public,30,110.00000000000001
30,40,10.909090909090908,10.909090909090908,1200,10,13,80.00000000000001,61.22329457998775,83.47850787953719,public,40,110.00000000000001
30,50,10.909090909090908,10.909090909090908,1200,10,13,80.00000000000001,61.22329457998775,88.7165574820559,public,50,110.00000000000001
30,60,10.909090909090908,10.909090909090908,1200,10,13,80.00000000000001,61.22329457998775,93.23942070305714,public,60,110.00000000000001
30,70,10.909090909090908,10.909090909090908,1200,10,13,80.00000000000001,61.22329457998775,97.24287311811743,public,70,110.00000000000001
30,80,10.909090909090908,10.909090909090908,1200,10,13,80.00000000000001,61.22329457998775,100.84950420390236,public,80,110.00000000000001
30,90,10.909090909090908,10.909090909090908,1200,10,13,80.00000000000001,61.22329457998775,104.14165027466564,public,90,110.00000000000001
40,30,10.909090909090908,10.909090909090908,1200,10,13,70.00000000000001,57.11110561542784,68.58088325257656,public,30,110.00000000000001
40,40,10.909090909090908,10.909090909090908,1200,10,13,70.00000000000001,57.11110561542784,76.14393942287828,public,40,110.00000000000001
40,50,10.909090909090908,10.909090909090908,1200,10,13,70.00000000000001,57.11110561542784,82.58008901544818,public,50,110.00000000000001
40,60,10.909090909090908,10.909090909090908,1200,10,13,70.00000000000001,57.11110561542784,88.24061515557315,public,60,110.00000000000001
40,70,10.909090909090908,10.909090909090908,1200,10,13,70.00000000000001,57.11110561542784,93.328183759791,public,70,110.00000000000001
40,80,10.909090909090908,10.909090909090908,1200,10,13,70.00000000000001,57.11110561542784,97.97173405157402,public,80,110.00000000000001
40,90,10.909090909090908,10.909090909090908,1200,10,13,70.00000000000001,57.11110561542784,102.25904020792568,public,90,110.00000000000001
50,30,10.909090909090908,10.909090909090908,1200,10,13,60.000000000000014,55.22805833526036,60.94045203206024,public,30,110.00000000000001
50,40,10.909090909090908,10.909090909090908,1200,10,13,60.000000000000014,55.22805833526036,69.45379904491772,public,40,110.00000000000001
50,50,10.909090909090908,10.909090909090908,1200,10,13,60.000000000000014,55.22805833526036,76.86807621202699,public,50,110.00000000000001
50,60,10.909090909090908,10.909090909090908,1200,10,13,60.000000000000014,55.22805833526036,83.50980845142321,public,60,110.00000000000001
50,70,10.909090909090908,10.909090909090908,1200,10,13,60.000000000000014,55.22805833526036,89.571087367209,public,70,110.00000000000001
50,80,10.909090909090908,10.909090909090908,1200,10,13,60.000000000000014,55.22805833526036,95.17608191375658,public,80,110.00000000000001
50,90,10.909090909090908,10.909090909090908,1200,10,13,60.000000000000014,55.22805833526036,100.41046283275573,public,90,110.00000000000001
60,20,10.909090909090908,10.909090909090908,1200,10,13,50.00000000000001,55.22805833526035,43.406872019117856,private,60,50.00000000000001
60,40,10.909090909090908,10.909090909090908,1200,10,13,50.00000000000001,55.22805833526035,63.351466161763135,public,40,110.00000000000001
60,50,10.909090909090908,10.909090909090908,1200,10,13,50.00000000000001,55.22805833526035,71.55115974060837,public,50,110.00000000000001
60,60,10.909090909090908,10.909090909090908,1200,10,13,50.00000000000001,55.22805833526035,79.03263248219702,public,60,110.00000000000001
60,70,10.909090909090908,10.909090909090908,1200,10,13,50.00000000000001,55.22805833526035,85.96523974787524,public,70,110.00000000000001
60,80,10.909090909090908,10.909090909090908,1200,10,13,50.00000000000001,55.22805833526035,92.46020452884463,public,80,110.00000000000001
60,90,10.909090909090908,10.909090909090908,1200,10,13,50.00000000000001,55.22805833526035,98.59530292664324,public,90,110.00000000000001
70,20,10.909090909090908,10.909090909090908,1200,10,13,40.00000000000001,57.11110561542783,37.175155331801086,private,70,40.00000000000001
70,30,10.909090909090908,10.909090909090908,1200,10,13,40.00000000000001,57.11110561542783,48.118365402883946,private,70,40.00000000000001
70,50,10.909090909090908,10.909090909090908,1200,10,13,40.00000000000001,57.11110561542783,66.60201103647543,public,50,110.00000000000001
70,60,10.909090909090908,10.909090909090908,1200,10,13,40.00000000000001,57.11110561542783,74.79548945079128,public,60,110.00000000000001
70,70,10.909090909090908,10.909090909090908,1200,10,13,40.00000000000001,57.11110561542783,82.50455210634271,public,70,110.00000000000001
70,80,10.909090909090908,10.909090909090908,1200,10,13,40.00000000000001,57.11110561542783,89.8218255008892,public,80,110.00000000000001
70,90,10.909090909090908,10.909090909090908,1200,10,13,40.00000000000001,57.11110561542783,96.81295638869784,public,90,110.00000000000001
80,20,10.909090909090908,10.909090909090908,1200,10,13,30.00000000000001,61.22329457998771,31.838096357988253,private,80,30.00000000000001
80,30,10.909090909090908,10.909090909090908,1200,10,13,30.00000000000001,61.22329457998771,42.757614070032105,private,80,30.00000000000001
80,40,10.909090909090908,10.909090909090908,1200,10,13,30.00000000000001,61.22329457998771,52.708177371226846,private,80,30.00000000000001
80,60,10.909090909090908,10.909090909090908,1200,10,13,30.00000000000001,61.22329457998771,70.785510573036,public,60,110.00000000000001
80,70,10.909090909090908,10.909090909090908,1200,10,13,30.00000000000001,61.22329457998771,79.1831807627392,public,70,110.00000000000001
80,80,10.909090909090908,10.909090909090908,1200,10,13,30.00000000000001,61.22329457998771,87.25873339156675,public,80,110.00000000000001
80,90,10.909090909090908,10.909090909090908,1200,10,13,30.00000000000001,61.22329457998771,95.06283003860139,public,90,110.00000000000001
90,20,10.909090909090908,10.909090909090908,1200,10,13,20.000000000000007,68.46625887413128,27.26725337535891,private,90,20.000000000000007
90,30,10.909090909090908,10.909090909090908,1200,10,13,20.000000000000007,68.46625887413128,37.994091146999665,private,90,20.000000000000007
90,40,10.909090909090908,10.909090909090908,1200,10,13,20.000000000000007,68.46625887413128,48.077144246954305,private,90,20.000000000000007
90,50,10.909090909090908,10.909090909090908,1200,10,13,20.000000000000007,68.46625887413128,57.70702341850402,private,90,20.000000000000007
90,70,10.909090909090908,10.909090909090908,1200,10,13,20.000000000000007,68.46625887413128,75.99551728519248,public,70,110.00000000000001
90,80,10.909090909090908,10.909090909090908,1200,10,13,20.000000000000007,68.46625887413128,84.76877986659436,public,80,110.00000000000001
90,90,10.909090909090908,10.909090909090908,1200,10,13,20.000000000000007,68.46625887413128,93.34434141919265,public,90,110.00000000000001
20,20,10.0,20.0,1200,10,13,50.0,42.918710946627854,49.96099065933626,public,20,60.0
20,30,10.0,20.0,1200,10,13,50.0,42.918710946627854,53.45392308842037,public,30,60.0
20,40,10.0,20.0,1200,10,13,50.0,42.918710946627854,56.079315911044034,public,40,60.0
20,50,10.0,20.0,1200,10,13,50.0,42.918710946627854,58.20420692674803,public,50,60.0
20,60,10.0,20.0,1200,10,13,50.0,42.918710946627854,60.00000000000001,public,60,60.0
